Please provide hourly results  in mg/m3 of CO monitoring conducted in Dublin City by completing the table below. ,,,,,,,,,
The 8 hour rolling avgerages will calculate automatically. ,,,,,,,,,
Please provide a flag number (see comment for list) for the data entered if possible. The comment field is optional.,,,,,,,,,
Please indicate if any of the stations listed below have been reomved from the network.,,,,,,,,,
Dublin City Council,,,,,,,,,
Site,,           Wood Quay (Winetavern St.),,,,         Coleraine Street,,,
Date,Time,CO mg/m3,8 hr roling avg,Flag,Comment,CO mg/m3,8 hr roling avg,Flag,Comment
18/01/2011,3.00,0.0,0.1,2,,0.2,0.4,2,
18/01/2011,4.00,0.0,0.1,2,,0.2,0.4,2,
18/01/2011,5.00,0.0,0.1,2,,0.2,0.3,2,
18/01/2011,6.00,0.0,0.1,2,,0.2,0.3,2,
18/01/2011,7.00,0.0,0.1,2,,0.3,0.2,2,
18/01/2011,8.00,0.1,0.0,2,,0.4,0.3,2,
18/01/2011,9.00,0.1,0.0,2,,0.4,0.3,2,
18/01/2011,10.00,0.1,0.1,2,,0.2,0.3,2,
18/01/2011,11.00,0.1,0.1,2,,0.2,0.3,2,
18/01/2011,12.00,0.1,0.1,2,,0.2,0.3,2,
18/01/2011,13.00,0.1,0.1,2,,0.2,0.3,2,
18/01/2011,14.00,0.0,0.1,2,,0.3,0.3,2,
18/01/2011,15.00,0.1,0.1,2,,0.4,0.3,2,
18/01/2011,16.00,0.1,0.1,2,,0.6,0.3,2,
18/01/2011,17.00,0.2,0.1,2,,0.7,0.3,2,
18/01/2011,18.00,0.3,0.1,2,,0.7,0.4,2,
18/01/2011,19.00,0.3,0.1,2,,no data,no data,7,
18/01/2011,20.00,0.3,0.2,2,,no data,no data,7,
18/01/2011,21.00,0.3,0.2,2,,0.7,0.6,2,
18/01/2011,22.00,0.2,0.2,2,,0.8,0.6,2,
18/01/2011,23.00,0.3,0.2,2,,0.8,0.7,2,
19/01/2011,0.00,0.3,0.3,2,,0.7,0.7,2,
19/01/2011,1.00,0.2,0.3,2,,0.5,0.7,2,
19/01/2011,2.00,0.1,0.2,2,,0.5,0.7,2,
19/01/2011,3.00,0.1,0.2,2,,0.5,0.6,2,
19/01/2011,4.00,0.1,0.2,2,,0.4,0.6,2,
19/01/2011,5.00,0.1,0.2,2,,0.5,0.6,2,
19/01/2011,6.00,0.1,0.2,2,,0.8,0.6,2,
19/01/2011,7.00,0.1,0.1,2,,1.2,0.6,2,
19/01/2011,8.00,0.2,0.1,2,,1.8,0.8,2,
19/01/2011,9.00,0.5,0.2,2,,1.7,0.9,2,
19/01/2011,10.00,0.4,0.2,2,,1.6,1.1,2,
19/01/2011,11.00,0.4,0.2,2,,1.7,1.2,2,
19/01/2011,12.00,0.6,0.3,2,,1.0,1.3,2,
19/01/2011,13.00,0.4,0.3,2,,0.6,1.3,2,
19/01/2011,14.00,0.2,0.4,2,,0.4,1.3,2,
19/01/2011,15.00,0.1,0.4,2,,0.6,1.2,2,
19/01/2011,16.00,0.2,0.4,2,,0.8,1.1,2,
19/01/2011,17.00,0.4,0.3,2,,1.4,1.0,2,
19/01/2011,18.00,0.4,0.3,2,,2.1,1.1,2,
19/01/2011,19.00,0.7,0.4,2,,2.3,1.1,2,
19/01/2011,20.00,0.7,0.4,2,,2.5,1.3,2,
19/01/2011,21.00,0.7,0.4,2,,2.7,1.6,2,
19/01/2011,22.00,0.8,0.5,2,,2.5,1.9,2,
19/01/2011,23.00,0.9,0.6,2,,2.7,2.1,2,
20/01/2011,0.00,0.9,0.7,2,,2.6,2.4,2,
20/01/2011,1.00,0.9,0.7,2,,3.0,2.6,2,
20/01/2011,2.00,1.1,0.8,2,,3.0,2.7,2,
20/01/2011,3.00,1.0,0.9,2,,2.9,2.7,2,
20/01/2011,4.00,1.0,0.9,2,,2.6,2.7,2,
20/01/2011,5.00,0.8,0.9,2,,1.9,2.6,2,
20/01/2011,6.00,0.7,0.9,2,,1.7,2.5,2,
20/01/2011,7.00,0.6,0.9,2,,1.8,2.4,2,
20/01/2011,8.00,0.7,0.9,2,,2.0,2.4,2,
20/01/2011,9.00,0.8,0.8,2,,2.0,2.2,2,
20/01/2011,10.00,0.8,0.8,2,,1.3,2.0,2,
20/01/2011,11.00,0.7,0.8,2,,1.0,1.8,2,
20/01/2011,12.00,0.5,0.7,2,,1.3,1.6,2,
20/01/2011,13.00,0.5,0.7,2,,1.3,1.6,2,
20/01/2011,14.00,0.5,0.6,2,,1.2,1.5,2,
20/01/2011,15.00,0.4,0.6,2,,0.6,1.3,2,
20/01/2011,16.00,0.2,0.6,2,,0.7,1.2,2,
20/01/2011,17.00,0.2,0.5,2,,0.7,1.0,2,
20/01/2011,18.00,0.3,0.4,2,,1.8,1.1,2,
20/01/2011,19.00,0.5,0.4,2,,2.5,1.2,2,
20/01/2011,20.00,0.8,0.4,2,,3.4,1.5,2,
20/01/2011,21.00,0.9,0.5,2,,2.3,1.6,2,
20/01/2011,22.00,0.8,0.5,2,,2.1,1.7,2,
20/01/2011,23.00,0.8,0.6,2,,1.9,1.9,2,
21/01/2011,0.00,0.7,0.6,2,,1.9,2.1,2,
21/01/2011,1.00,0.5,0.7,2,,1.2,2.1,2,
21/01/2011,2.00,0.4,0.7,2,,1.0,2.0,2,
21/01/2011,3.00,0.4,0.7,2,,0.8,1.8,2,
21/01/2011,4.00,0.4,0.6,2,,0.6,1.5,2,
21/01/2011,5.00,0.3,0.5,2,,0.5,1.2,2,
21/01/2011,6.00,0.2,0.5,2,,0.5,1.0,2,
21/01/2011,7.00,0.2,0.4,2,,0.7,0.9,2,
21/01/2011,8.00,0.3,0.3,2,,0.7,0.8,2,
21/01/2011,9.00,0.3,0.3,2,,0.7,0.7,2,
21/01/2011,10.00,0.3,0.3,2,,0.7,0.7,2,
21/01/2011,11.00,0.3,0.3,2,,0.6,0.6,2,
21/01/2011,12.00,0.3,0.3,2,,0.5,0.6,2,
21/01/2011,13.00,0.1,0.2,2,,0.4,0.6,2,
21/01/2011,14.00,0.1,0.2,2,,0.2,0.6,2,
21/01/2011,15.00,0.1,0.2,2,,0.4,0.5,2,
21/01/2011,16.00,0.1,0.2,2,,0.5,0.5,2,
21/01/2011,17.00,0.2,0.2,2,,1.6,0.6,2,
21/01/2011,18.00,0.3,0.2,2,,2.1,0.8,2,
21/01/2011,19.00,0.6,0.2,2,,1.5,0.9,2,
21/01/2011,20.00,0.7,0.3,2,,2.5,1.2,2,
21/01/2011,21.00,0.8,0.4,2,,1.7,1.3,2,
21/01/2011,22.00,0.5,0.4,2,,1.3,1.4,2,
21/01/2011,23.00,0.4,0.5,2,,1.0,1.5,2,
22/01/2011,0.00,0.3,0.5,2,,0.9,1.6,2,
22/01/2011,1.00,0.2,0.5,2,,0.6,1.4,2,
22/01/2011,2.00,0.2,0.5,2,,0.5,1.2,2,
22/01/2011,3.00,0.2,0.4,2,,0.5,1.1,2,
22/01/2011,4.00,0.2,0.3,2,,0.5,0.9,2,
22/01/2011,5.00,0.2,0.3,2,,0.4,0.7,2,
22/01/2011,6.00,0.2,0.2,2,,0.5,0.6,2,
22/01/2011,7.00,0.2,0.2,2,,0.6,0.6,2,
22/01/2011,8.00,0.2,0.2,2,,0.8,0.6,2,
22/01/2011,9.00,0.2,0.2,2,,0.9,0.6,2,
22/01/2011,10.00,0.4,0.2,2,,0.9,0.6,2,
22/01/2011,11.00,0.4,0.2,2,,1.1,0.7,2,
22/01/2011,12.00,0.4,0.3,2,,0.8,0.7,2,
22/01/2011,13.00,0.3,0.3,2,,0.2,0.7,2,
22/01/2011,14.00,0.1,0.3,2,,0.1,0.7,2,
22/01/2011,15.00,0.0,0.2,2,,0.1,0.6,2,
22/01/2011,16.00,0.0,0.2,2,,0.4,0.6,2,
22/01/2011,17.00,0.1,0.2,2,,0.4,0.5,2,
22/01/2011,18.00,0.1,0.2,2,,0.6,0.5,2,
22/01/2011,19.00,0.2,0.1,2,,0.5,0.4,2,
22/01/2011,20.00,0.2,0.1,2,,0.5,0.4,2,
22/01/2011,21.00,0.2,0.1,2,,0.3,0.4,2,
22/01/2011,22.00,0.1,0.1,2,,0.4,0.4,2,
22/01/2011,23.00,0.1,0.1,2,,0.5,0.5,2,
23/01/2011,0.00,0.1,0.1,2,,0.5,0.5,2,
23/01/2011,1.00,0.2,0.1,2,,0.5,0.5,2,
23/01/2011,2.00,0.1,0.1,2,,0.4,0.5,2,
23/01/2011,3.00,0.1,0.1,2,,0.4,0.4,2,
23/01/2011,4.00,0.1,0.1,2,,0.4,0.4,2,
23/01/2011,5.00,0.1,0.1,2,,0.3,0.4,2,
23/01/2011,6.00,0.1,0.1,2,,0.2,0.4,2,
23/01/2011,7.00,0.0,0.1,2,,0.2,0.4,2,
23/01/2011,8.00,0.0,0.1,2,,0.2,0.3,2,
23/01/2011,9.00,0.0,0.1,2,,0.2,0.3,2,
23/01/2011,10.00,0.0,0.1,2,,0.2,0.3,2,
23/01/2011,11.00,0.1,0.1,2,,0.2,0.2,2,
23/01/2011,12.00,0.1,0.1,2,,0.3,0.2,2,
23/01/2011,13.00,0.1,0.1,2,,0.3,0.2,2,
23/01/2011,14.00,0.1,0.1,2,,0.4,0.2,2,
23/01/2011,15.00,0.1,0.1,2,,0.4,0.3,2,
23/01/2011,16.00,0.1,0.1,2,,0.4,0.3,2,
23/01/2011,17.00,0.1,0.1,2,,0.4,0.3,2,
23/01/2011,18.00,0.1,0.1,2,,0.6,0.4,2,
23/01/2011,19.00,0.2,0.1,2,,0.6,0.4,2,
23/01/2011,20.00,0.2,0.1,2,,0.7,0.5,2,
23/01/2011,21.00,0.2,0.1,2,,0.6,0.5,2,
23/01/2011,22.00,0.2,0.1,2,,0.5,0.5,2,
23/01/2011,23.00,0.2,0.2,2,,0.5,0.5,2,
24/01/2011,0.00,0.1,0.2,2,,0.4,0.5,2,
24/01/2011,1.00,0.1,0.1,2,,0.3,0.5,2,
24/01/2011,2.00,0.1,0.1,2,,0.3,0.5,2,
24/01/2011,3.00,0.1,0.1,2,,0.2,0.4,2,
24/01/2011,4.00,0.1,0.1,2,,0.2,0.4,2,
24/01/2011,5.00,0.1,0.1,2,,0.3,0.3,2,
24/01/2011,6.00,0.1,0.1,2,,0.4,0.3,2,
24/01/2011,7.00,0.1,0.1,2,,0.4,0.3,2,
24/01/2011,8.00,0.1,0.1,2,,0.5,0.3,2,
24/01/2011,9.00,0.1,0.1,2,,0.4,0.3,2,
24/01/2011,10.00,0.1,0.1,2,,0.3,0.3,2,
24/01/2011,11.00,0.1,0.1,2,,0.3,0.3,2,
24/01/2011,12.00,0.1,0.1,2,,0.2,0.3,2,
24/01/2011,13.00,0.0,0.1,2,,0.2,0.3,2,
24/01/2011,14.00,0.0,0.1,2,,0.2,0.3,2,
24/01/2011,15.00,0.0,0.1,2,,0.2,0.3,2,
24/01/2011,16.00,0.0,0.1,2,,0.2,0.2,2,
24/01/2011,17.00,0.1,0.1,2,,0.3,0.2,2,
24/01/2011,18.00,0.1,0.1,2,,0.4,0.2,2,
24/01/2011,19.00,0.1,0.1,2,,0.3,0.2,2,
24/01/2011,20.00,0.0,0.1,2,,0.2,0.2,2,
24/01/2011,21.00,0.0,0.1,2,,0.2,0.2,2,
24/01/2011,22.00,0.0,0.1,2,,0.2,0.2,2,
24/01/2011,23.00,0.0,0.0,2,,0.2,0.3,2,
25/01/2011,0.00,0.0,0.0,2,,0.1,0.2,2,
25/01/2011,1.00,0.0,0.0,2,,0.1,0.2,2,
25/01/2011,2.00,0.0,0.0,2,,0.1,0.2,2,
25/01/2011,3.00,0.0,0.0,2,,0.1,0.2,2,
25/01/2011,4.00,0.0,0.0,2,,0.1,0.2,2,
25/01/2011,5.00,0.0,0.0,2,,0.1,0.1,2,
25/01/2011,6.00,0.0,0.0,2,,0.1,0.1,2,
25/01/2011,7.00,0.0,0.0,2,,0.2,0.1,2,
25/01/2011,8.00,0.1,0.0,2,,0.3,0.2,2,
25/01/2011,9.00,0.1,0.0,2,,0.3,0.2,2,
25/01/2011,10.00,0.1,0.0,2,,0.2,0.2,2,
25/01/2011,11.00,0.1,0.1,2,,0.2,0.2,2,
25/01/2011,12.00,0.1,0.1,2,,0.2,0.2,2,
25/01/2011,13.00,0.1,0.1,2,,0.2,0.2,2,
25/01/2011,14.00,0.1,0.1,2,,0.3,0.2,2,
25/01/2011,15.00,0.1,0.1,2,,0.3,0.2,2,
25/01/2011,16.00,0.1,0.1,2,,0.3,0.2,2,
25/01/2011,17.00,0.2,0.1,2,,0.3,0.2,2,
25/01/2011,18.00,0.2,0.1,2,,0.4,0.3,2,
25/01/2011,19.00,0.2,0.1,2,,0.4,0.3,2,
25/01/2011,20.00,0.1,0.1,2,,0.4,0.3,2,
25/01/2011,21.00,0.1,0.1,2,,0.3,0.3,2,
25/01/2011,22.00,0.1,0.1,2,,0.2,0.3,2,
25/01/2011,23.00,0.1,0.1,2,,0.2,0.3,2,
26/01/2011,0.00,0.1,0.1,2,,0.2,0.3,2,
26/01/2011,1.00,0.1,0.1,2,,0.2,0.3,2,
26/01/2011,2.00,0.1,0.1,2,,0.1,0.3,2,
26/01/2011,3.00,0.0,0.1,2,,0.1,0.2,2,
26/01/2011,4.00,0.0,0.1,2,,0.1,0.2,2,
26/01/2011,5.00,0.0,0.0,2,,0.1,0.2,2,
26/01/2011,6.00,0.0,0.0,2,,0.2,0.2,2,
26/01/2011,7.00,0.0,0.0,2,,0.2,0.2,2,
26/01/2011,8.00,0.0,0.0,2,,0.4,0.2,2,
26/01/2011,9.00,0.0,0.0,2,,0.3,0.2,2,
26/01/2011,10.00,0.0,0.0,2,,0.2,0.2,2,
26/01/2011,11.00,0.0,0.0,2,,0.2,0.2,2,
26/01/2011,12.00,0.0,0.0,2,,0.2,0.2,2,
26/01/2011,13.00,0.0,0.0,2,,0.3,0.3,2,
26/01/2011,14.00,0.0,0.0,2,,0.2,0.3,2,
26/01/2011,15.00,0.0,0.0,2,,0.2,0.3,2,
26/01/2011,16.00,0.0,0.0,2,,0.3,0.2,2,
26/01/2011,17.00,0.1,0.0,2,,0.3,0.2,2,
26/01/2011,18.00,0.1,0.0,2,,0.3,0.3,2,
26/01/2011,19.00,0.1,0.0,2,,0.3,0.3,2,
26/01/2011,20.00,0.0,0.0,2,,0.3,0.3,2,
26/01/2011,21.00,0.0,0.0,2,,0.3,0.3,2,
26/01/2011,22.00,0.0,0.0,2,,0.3,0.3,2,
26/01/2011,23.00,0.0,0.0,2,,0.2,0.3,2,
27/01/2011,0.00,0.0,0.0,2,,0.2,0.3,2,
27/01/2011,1.00,0.0,0.0,2,,0.2,0.3,2,
27/01/2011,2.00,0.0,0.0,2,,0.2,0.3,2,
27/01/2011,3.00,0.0,0.0,2,,0.2,0.3,2,
27/01/2011,4.00,0.0,0.0,2,,0.2,0.2,2,
27/01/2011,5.00,0.0,0.0,2,,0.2,0.2,2,
27/01/2011,6.00,0.0,0.0,2,,0.2,0.2,2,
27/01/2011,7.00,0.0,0.0,2,,0.3,0.2,2,
27/01/2011,8.00,0.0,0.0,2,,0.2,0.2,2,
27/01/2011,9.00,0.0,0.0,2,,0.4,0.2,2,
27/01/2011,10.00,0.0,0.0,2,,0.2,0.2,2,
27/01/2011,11.00,0.0,0.0,2,,0.3,0.3,2,
27/01/2011,12.00,0.0,0.0,2,,0.3,0.3,2,
27/01/2011,13.00,0.0,0.0,2,,0.4,0.3,2,
27/01/2011,14.00,0.0,0.0,2,,0.4,0.3,2,
27/01/2011,15.00,0.1,0.0,2,,0.4,0.3,2,
27/01/2011,16.00,0.1,0.0,2,,0.4,0.4,2,
27/01/2011,17.00,0.1,0.1,2,,0.4,0.4,2,
27/01/2011,18.00,0.1,0.1,2,,0.3,0.4,2,
27/01/2011,19.00,0.1,0.1,2,,0.3,0.4,2,
27/01/2011,20.00,0.0,0.1,2,,0.3,0.4,2,
27/01/2011,21.00,0.0,0.1,2,,0.3,0.4,2,
27/01/2011,22.00,0.0,0.1,2,,0.3,0.3,2,
27/01/2011,23.00,0.0,0.1,2,,0.3,0.3,2,
28/01/2011,0.00,0.0,0.1,2,,0.2,0.3,2,
28/01/2011,1.00,0.0,0.0,2,,0.2,0.3,2,
28/01/2011,2.00,0.0,0.0,2,,0.2,0.3,2,
28/01/2011,3.00,0.0,0.0,2,,0.1,0.3,2,
28/01/2011,4.00,0.0,0.0,2,,0.1,0.2,2,
28/01/2011,5.00,0.0,0.0,2,,0.1,0.2,2,
28/01/2011,6.00,0.0,0.0,2,,0.2,0.2,2,
28/01/2011,7.00,0.0,0.0,2,,0.4,0.2,2,
28/01/2011,8.00,0.1,0.0,2,,0.4,0.2,2,
28/01/2011,9.00,0.1,0.0,2,,0.4,0.3,2,
28/01/2011,10.00,0.0,0.0,2,,0.3,0.3,2,
28/01/2011,11.00,0.0,0.0,2,,0.3,0.3,2,
28/01/2011,12.00,0.1,0.1,2,,0.3,0.3,2,
28/01/2011,13.00,0.1,0.1,2,,0.6,0.4,2,
28/01/2011,14.00,0.1,0.1,2,,0.4,0.4,2,
28/01/2011,15.00,0.0,0.1,2,,0.3,0.4,2,
28/01/2011,16.00,0.1,0.1,2,,0.3,0.4,2,
28/01/2011,17.00,0.1,0.1,2,,0.3,0.3,2,
28/01/2011,18.00,0.1,0.1,2,,0.4,0.4,2,
28/01/2011,19.00,0.1,0.1,2,,0.4,0.4,2,
28/01/2011,20.00,0.1,0.1,2,,0.3,0.4,2,
28/01/2011,21.00,0.1,0.1,2,,0.3,0.3,2,
28/01/2011,22.00,0.1,0.1,2,,0.2,0.3,2,
28/01/2011,23.00,0.1,0.1,2,,0.3,0.3,2,
29/01/2011,0.00,0.1,0.1,2,,0.2,0.3,2,
29/01/2011,1.00,0.0,0.1,2,,0.2,0.3,2,
29/01/2011,2.00,0.0,0.1,2,,0.2,0.3,2,
29/01/2011,3.00,0.0,0.1,2,,0.1,0.2,2,
29/01/2011,4.00,0.0,0.0,2,,0.1,0.2,2,
29/01/2011,5.00,0.0,0.0,2,,0.1,0.2,2,
29/01/2011,6.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,7.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,8.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,9.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,10.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,11.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,12.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,13.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,14.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,15.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,16.00,0.0,0.0,2,,0.2,0.2,2,
29/01/2011,17.00,0.0,0.0,2,,0.3,0.2,2,
29/01/2011,18.00,0.0,0.0,2,,0.5,0.3,2,
29/01/2011,19.00,0.1,0.0,2,,0.5,0.3,2,
29/01/2011,20.00,0.1,0.0,2,,0.5,0.3,2,
29/01/2011,21.00,0.1,0.1,2,,0.5,0.4,2,
29/01/2011,22.00,0.1,0.1,2,,0.6,0.4,2,
29/01/2011,23.00,0.1,0.1,2,,0.2,0.4,2,
30/01/2011,0.00,0.0,0.1,2,,0.2,0.4,2,
30/01/2011,1.00,0.0,0.1,2,,0.2,0.4,2,
30/01/2011,2.00,0.0,0.1,2,,0.2,0.4,2,
30/01/2011,3.00,0.0,0.1,2,,0.2,0.3,2,
30/01/2011,4.00,0.0,0.1,2,,0.2,0.3,2,
30/01/2011,5.00,0.0,0.0,2,,0.4,0.3,2,
30/01/2011,6.00,0.1,0.1,2,,0.5,0.3,2,
30/01/2011,7.00,0.1,0.1,2,,0.5,0.3,2,
30/01/2011,8.00,0.1,0.1,2,,0.4,0.3,2,
30/01/2011,9.00,0.1,0.1,2,,0.4,0.4,2,
30/01/2011,10.00,0.1,0.1,2,,0.3,0.4,2,
30/01/2011,11.00,0.0,0.1,2,,0.2,0.4,2,
30/01/2011,12.00,0.0,0.1,2,,0.2,0.4,2,
30/01/2011,13.00,0.0,0.1,2,,0.2,0.3,2,
30/01/2011,14.00,0.0,0.1,2,,0.3,0.3,2,
30/01/2011,15.00,0.0,0.0,2,,0.3,0.3,2,
30/01/2011,16.00,0.0,0.0,2,,0.3,0.3,2,
30/01/2011,17.00,0.0,0.0,2,,0.5,0.3,2,
30/01/2011,18.00,0.1,0.0,2,,0.6,0.3,2,
30/01/2011,19.00,0.1,0.0,2,,0.7,0.4,2,
30/01/2011,20.00,0.1,0.1,2,,0.8,0.5,2,
30/01/2011,21.00,0.2,0.1,2,,0.8,0.5,2,
30/01/2011,22.00,0.3,0.1,2,,1.5,0.7,2,
30/01/2011,23.00,0.4,0.2,2,,1.9,0.9,2,
31/01/2011,0.00,0.4,0.2,2,,1.6,1.0,2,
31/01/2011,1.00,0.2,0.2,2,,1.4,1.2,2,
31/01/2011,2.00,0.2,0.2,2,,0.9,1.2,2,
31/01/2011,3.00,0.1,0.2,2,,0.7,1.2,2,
31/01/2011,4.00,0.2,0.2,2,,0.7,1.2,2,
31/01/2011,5.00,0.2,0.2,2,,1.6,1.3,2,
31/01/2011,6.00,0.3,0.2,2,,2.1,1.4,2,
31/01/2011,7.00,0.3,0.2,2,,2.2,1.4,2,
31/01/2011,8.00,0.5,0.3,2,,3.4,1.6,2,
31/01/2011,9.00,1.0,0.4,2,,3.3,1.9,2,
31/01/2011,10.00,1.2,0.5,2,,2.7,2.1,2,
31/01/2011,11.00,1.0,0.6,2,,0.6,2.1,2,
31/01/2011,12.00,0.1,0.6,2,,0.3,2.0,2,
31/01/2011,13.00,0.0,0.6,2,,0.4,1.9,2,
31/01/2011,14.00,0.1,0.5,2,,0.4,1.7,2,
31/01/2011,15.00,0.0,0.5,2,,0.5,1.5,2,
31/01/2011,16.00,0.1,0.4,2,,0.4,1.1,2,
31/01/2011,17.00,0.0,0.3,2,,0.4,0.7,2,
31/01/2011,18.00,0.1,0.2,2,,0.4,0.4,2,
31/01/2011,19.00,0.0,0.1,2,,0.4,0.4,2,
31/01/2011,20.00,0.0,0.0,2,,0.3,0.4,2,
31/01/2011,21.00,0.0,0.0,2,,0.3,0.4,2,
31/01/2011,22.00,0.0,0.0,2,,0.2,0.4,2,
31/01/2011,23.00,0.0,0.0,2,,0.2,0.3,2,
01/02/2011,0.00,0.0,0.0,2,,0.2,0.3,2,
01/02/2011,1.00,0.0,0.0,2,,0.2,0.3,2,
01/02/2011,2.00,0.0,0.0,2,,0.3,0.3,2,
01/02/2011,3.00,0.0,0.0,2,,0.3,0.3,2,
01/02/2011,4.00,0.0,0.0,2,,0.3,0.3,2,
01/02/2011,5.00,0.0,0.0,2,,0.3,0.3,2,
01/02/2011,6.00,0.0,0.0,2,,0.3,0.3,2,
01/02/2011,7.00,0.1,0.3,2,,0.5,0.3,2,
01/02/2011,8.00,0.1,0.3,2,,0.5,0.3,2,
01/02/2011,9.00,0.1,0.4,2,,0.4,0.4,2,
01/02/2011,10.00,0.1,0.4,2,,0.4,0.4,2,
01/02/2011,11.00,0.1,0.4,2,,0.4,0.4,2,
01/02/2011,12.00,0.1,0.4,2,,cal,0.4,0,
01/02/2011,13.00,0.1,0.4,2,,cal,0.4,0,
01/02/2011,14.00,0.1,0.4,2,,0.5,0.4,2,
01/02/2011,15.00,0.1,0.4,2,,0.5,0.4,2,
01/02/2011,16.00,0.1,0.4,2,,0.5,0.4,2,
01/02/2011,17.00,0.1,0.5,2,,0.6,0.5,2,
01/02/2011,18.00,0.2,0.5,2,,0.7,0.5,2,
01/02/2011,19.00,0.2,0.6,2,,0.6,0.6,2,
01/02/2011,20.00,0.1,0.5,2,,0.5,0.5,2,
01/02/2011,21.00,0.1,0.5,2,,0.4,0.5,2,
01/02/2011,22.00,0.1,0.5,2,,0.4,0.5,2,
01/02/2011,23.00,0.1,0.5,2,,0.4,0.5,2,
02/02/2011,0.00,0.0,0.5,2,,0.3,0.5,2,
02/02/2011,1.00,0.0,0.4,2,,0.3,0.4,2,
02/02/2011,2.00,0.0,0.4,2,,0.2,0.4,2,
02/02/2011,3.00,0.0,0.3,2,,0.3,0.3,2,
02/02/2011,4.00,0.0,0.3,2,,0.3,0.3,2,
02/02/2011,5.00,0.0,0.3,2,,0.3,0.3,2,
02/02/2011,6.00,0.0,0.3,2,,0.3,0.3,2,
02/02/2011,7.00,0.0,0.3,2,,0.4,0.3,2,
02/02/2011,8.00,0.0,0.3,2,,0.4,0.3,2,
02/02/2011,9.00,0.1,0.3,2,,0.5,0.3,2,
02/02/2011,10.00,0.1,0.3,2,,0.4,0.3,2,
02/02/2011,11.00,0.0,0.4,2,,0.4,0.4,2,
02/02/2011,12.00,CAL,0.4,0,,0.4,0.4,2,
02/02/2011,13.00,0.2,0.4,2,,0.5,0.4,2,
02/02/2011,14.00,0.2,0.4,2,,0.5,0.4,2,
02/02/2011,15.00,0.2,0.4,2,,0.4,0.4,2,
02/02/2011,16.00,0.2,0.4,2,,0.4,0.4,2,
02/02/2011,17.00,0.2,0.4,2,,0.4,0.4,2,
02/02/2011,18.00,0.2,0.4,2,,0.4,0.4,2,
02/02/2011,19.00,0.1,0.4,2,,0.4,0.4,2,
02/02/2011,20.00,0.1,0.4,2,,0.4,0.4,2,
02/02/2011,21.00,0.1,0.4,2,,0.4,0.4,2,
02/02/2011,22.00,0.1,0.4,2,,0.3,0.4,2,
02/02/2011,23.00,0.1,0.4,2,,0.3,0.4,2,
03/02/2011,0.00,0.1,0.3,2,,0.3,0.3,2,
03/02/2011,1.00,0.1,0.3,2,,0.3,0.3,2,
03/02/2011,2.00,0.1,0.3,2,,0.2,0.3,2,
03/02/2011,3.00,0.1,0.3,2,,0.3,0.3,2,
03/02/2011,4.00,0.1,0.3,2,,0.2,0.3,2,
03/02/2011,5.00,0.1,0.3,2,,0.2,0.3,2,
03/02/2011,6.00,0.1,0.3,2,,0.3,0.3,2,
03/02/2011,7.00,0.1,0.3,2,,0.7,0.3,2,
03/02/2011,8.00,0.1,0.4,2,,0.6,0.4,2,
03/02/2011,9.00,0.2,0.4,2,,0.6,0.4,2,
03/02/2011,10.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,11.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,12.00,0.1,0.5,2,,0.4,0.5,2,
03/02/2011,13.00,0.1,0.5,2,,0.4,0.5,2,
03/02/2011,14.00,0.1,0.5,2,,0.4,0.5,2,
03/02/2011,15.00,0.2,0.5,2,,0.4,0.5,2,
03/02/2011,16.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,17.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,18.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,19.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,20.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,21.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,22.00,0.2,0.4,2,,0.4,0.4,2,
03/02/2011,23.00,0.2,0.4,2,,0.4,0.4,2,
04/02/2011,0.00,0.2,0.4,2,,0.3,0.4,2,
04/02/2011,1.00,0.2,0.4,2,,0.4,0.4,2,
04/02/2011,2.00,0.2,0.4,2,,0.3,0.4,2,
04/02/2011,3.00,0.2,0.4,2,,0.4,0.4,2,
04/02/2011,4.00,0.2,0.3,2,,0.3,0.3,2,
04/02/2011,5.00,0.2,0.3,2,,0.2,0.3,2,
04/02/2011,6.00,0.2,0.3,2,,0.4,0.3,2,
04/02/2011,7.00,0.2,0.3,2,,0.5,0.3,2,
04/02/2011,8.00,0.2,0.4,2,,0.4,0.4,2,
04/02/2011,9.00,0.2,0.4,2,,0.5,0.4,2,
04/02/2011,10.00,0.2,0.4,2,,0.4,0.4,2,
